Geneid	SRR7821918	SRR7821919	SRR7821920	SRR7821921	SRR7821922	SRR7821923	SRR7821924	SRR7821925	SRR7821927	SRR7821937	SRR7821938	SRR7821939	SRR7821940	SRR7821941	SRR7821942
ENSMUSG00000112138	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112784	0	1	0	0	0	0	2	0	4	0	1	1	1	1	0
ENSMUSG00000020955	943	892	699	934	954	1037	1381	831	769	1202	983	1240	1003	1306	1202
ENSMUSG00000089346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000021057	6476	6477	5809	5700	6579	3567	22621	8831	5389	31727	35660	42066	21947	25239	31793
ENSMUSG00000112096	48	36	35	51	36	42	60	84	53	62	37	59	85	41	70
ENSMUSG00000056459	454	517	431	576	472	528	743	500	477	609	397	732	487	521	720
ENSMUSG00000033454	1591	2072	1751	2303	1826	853	3086	1809	1539	2258	1425	2854	1859	2230	2703
ENSMUSG00000097323	22	12	23	22	13	6	22	10	12	32	31	18	16	48	32
ENSMUSG00000059970	1238	845	793	905	843	872	1679	671	692	828	1113	847	868	1148	1110
ENSMUSG00000052221	308	222	272	326	213	432	546	261	317	480	487	663	490	680	532
ENSMUSG00000077791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073000	94	47	31	35	38	24	99	27	29	92	52	134	168	114	186
ENSMUSG00000021097	1529	1232	1516	1814	1731	1805	3230	1736	1490	3182	2563	3592	2174	2297	3395
ENSMUSG00000035247	15107	16964	16216	19468	19458	14403	25724	22120	22129	14899	11140	18367	9886	13776	17399
ENSMUSG00000100975	320	403	370	510	396	522	448	402	410	509	512	515	405	396	491
ENSMUSG00000112746	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ENSMUSG00000054150	1441	1571	1508	1886	1759	1644	2114	1279	1201	1233	1145	1606	1227	1192	1530
ENSMUSG00000113995	3	9	3	7	6	0	1	0	2	3	5	11	2	0	7
ENSMUSG00000113125	2	5	2	0	0	0	6	0	0	11	5	7	11	9	3
ENSMUSG00002076601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000021102	979	891	705	897	853	1528	1589	1050	1107	1503	1583	1668	1177	1462	1532
ENSMUSG00000113051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060863	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
ENSMUSG00000066359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000000701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000068940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097929	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1
ENSMUSG00000113314	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ENSMUSG00000114181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094910	128	130	118	106	143	66	441	100	51	1631	1993	1746	1187	1274	1124
ENSMUSG00000113479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000021070	319	390	343	665	650	1240	1443	1037	1038	1019	1090	960	836	1001	781
ENSMUSG00000041347	176	168	129	231	247	196	423	163	190	145	188	214	167	142	156
ENSMUSG00000041341	2828	2800	2744	3225	2963	3335	4625	3026	2912	3670	3515	4082	2909	3391	4127
ENSMUSG00002076634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000044715	1270	1114	986	1245	1164	983	1817	620	676	1286	1112	1493	1114	1164	1322
ENSMUSG00000041323	1523	1110	1338	1493	1224	1359	2560	1344	1348	1983	2231	2554	2020	2322	2838
ENSMUSG00000112150	56	52	38	77	55	45	91	28	28	61	60	75	48	35	60
ENSMUSG00000021065	2002	2032	1904	2248	1993	1703	3097	1796	1490	2787	2205	3830	2302	2823	3223
ENSMUSG00000088002	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064833	0	0	1	0	0	4	0	0	0	0	0	0	0	1	2
ENSMUSG00000111939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112392	6	2	1	3	0	4	6	0	3	0	16	1	1	1	12
ENSMUSG00000111896	0	0	0	0	0	0	0	0	0	2	7	0	0	0	0
ENSMUSG00000112003	19	14	17	25	14	15	13	14	9	2	5	18	14	8	13
ENSMUSG00000111903	2	2	1	1	0	0	1	0	0	0	2	2	2	4	2
ENSMUSG00000077707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112551	0	0	0	0	2	2	0	1	0	2	2	0	1	2	0
ENSMUSG00000088039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099418	1	1	4	3	2	0	5	2	0	2	0	2	0	2	2
ENSMUSG00000112302	411	370	413	355	396	247	471	205	187	514	407	511	342	422	510
ENSMUSG00000047454	2624	2842	2583	3179	2896	1059	2459	1221	917	2317	1801	2275	1406	1983	2143
ENSMUSG00000111932	6	6	2	4	4	5	4	4	1	3	2	3	1	6	3
ENSMUSG00000112637	20	7	50	16	16	3	6	2	4	2	0	9	14	2	5
ENSMUSG00000112506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112090	4	1	0	0	2	0	2	0	0	0	2	0	4	0	0
ENSMUSG00000112391	2	4	7	10	2	0	2	2	2	0	0	10	0	2	5
ENSMUSG00000056987	2	0	13	17	6	2	6	8	6	13	0	3	10	8	10
ENSMUSG00000021112	3397	3289	3498	3510	3527	1861	9220	3955	3752	6143	4565	7907	5024	5961	7451
ENSMUSG00002076950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000021114	4309	4060	3548	4523	3605	3134	4484	2383	2301	3545	2953	3880	2738	3570	3849
ENSMUSG00000021116	4422	4214	3598	4928	3795	2456	5859	2821	2692	2917	1836	3789	2334	3003	3313
ENSMUSG00000021118	119	86	101	143	115	41	131	40	22	264	115	144	137	188	149
ENSMUSG00000046157	2881	2804	2236	2867	2229	570	1606	500	491	2164	2392	2471	1692	1705	1836
ENSMUSG00000021111	10195	10086	8992	11393	8438	4511	14513	6078	5221	10442	6292	12703	8303	10086	11958
ENSMUSG00000113537	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00002076716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060716	941	1155	1040	1284	1353	2209	1933	1692	1819	1916	2006	1899	1421	1390	2022
ENSMUSG00000021120	842	750	661	755	643	266	880	231	226	1166	924	1376	900	1030	1061
ENSMUSG00000112489	9	18	17	26	19	30	37	18	24	7	5	8	9	1	11
ENSMUSG00002075394	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000112708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000021125	1313	1473	1506	1924	2009	3989	3327	2510	2505	284	306	488	451	343	567
ENSMUSG00000111929	2	6	6	9	24	21	16	11	17	7	4	14	7	0	26
ENSMUSG00000021124	3726	3132	2670	3383	2991	3190	5005	2388	2307	3868	4327	4493	3229	4074	4013
ENSMUSG00000091534	20	38	34	27	35	14	41	22	29	41	31	62	28	42	62
ENSMUSG00000091507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000066441	2194	1547	1383	1557	1520	1855	2602	1631	1256	2600	1714	2281	1574	1745	2063
ENSMUSG00000021123	554	745	870	966	847	2369	3255	2024	1247	1225	401	785	723	837	885
ENSMUSG00000021115	1287	1416	1242	1459	1319	1738	2353	1312	1307	1532	1285	2081	1518	1574	1825
ENSMUSG00000066440	2345	3065	2675	3300	3058	3607	4446	2783	2799	3934	3919	3925	2935	3059	3925
ENSMUSG00000113427	39	49	32	43	44	40	61	41	55	69	48	55	91	70	59
ENSMUSG00000113390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000114149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091280	0	0	0	0	0	0	0	0	0	0	0	0	2	4	4
ENSMUSG00000092066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091442	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000091887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086319	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSMUSG00000085120	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSMUSG00000086037	4	6	6	2	2	0	0	0	0	1	0	2	0	2	0
ENSMUSG00000086060	0	4	0	0	0	0	0	0	0	0	0	0	2	2	0
ENSMUSG00000082362	0	1	0	0	1	0	1	0	0	0	2	0	0	1	3
ENSMUSG00000090607	2	6	2	3	2	0	0	0	2	0	0	1	0	0	0
ENSMUSG00000113415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059060	191	120	101	137	129	116	223	75	61	149	138	131	106	157	166
ENSMUSG00000079359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085641	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSMUSG00000112765	5	2	2	6	1	0	4	6	10	46	61	40	29	35	19
ENSMUSG00000086975	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112646	2	0	0	0	0	2	4	0	2	2	4	0	2	0	6
ENSMUSG00000112292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111933	28	33	34	46	31	62	118	61	23	176	128	131	105	100	132
ENSMUSG00000112386	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1
ENSMUSG00000021127	8022	8053	7299	9376	9744	16843	22520	16220	12567	19374	16937	17710	12385	14629	15983
ENSMUSG00000048251	759	884	684	872	607	236	649	243	171	693	399	504	420	456	408
ENSMUSG00000015143	11732	14166	13527	17929	18374	19167	26975	17530	16665	11775	14296	13205	9387	10112	12825
ENSMUSG00000112830	1	4	9	4	6	16	15	2	16	3	5	7	1	7	11
ENSMUSG00000112852	9	4	11	7	10	5	9	0	15	0	6	0	3	10	3
ENSMUSG00000112336	3	14	8	4	12	10	16	8	4	3	4	6	1	3	16
ENSMUSG00000049106	3273	3530	2985	3742	3629	4807	4571	3587	3326	4164	4954	4170	3347	3725	4047
ENSMUSG00002076250	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000105972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000056770	7243	6907	6196	7965	6762	8927	10180	7291	6659	8803	9429	9239	7465	8595	8796
ENSMUSG00000032705	1870	1653	1549	1861	1502	1318	2666	1136	1020	2630	2267	2969	2333	2472	2823
ENSMUSG00000097801	0	0	0	0	0	0	0	4	0	2	6	4	6	0	2
ENSMUSG00000021258	1889	1843	1745	2232	2033	2438	2739	2145	2141	2029	2097	1941	1766	1867	2402
ENSMUSG00000084883	934	742	666	826	776	859	1215	755	609	1680	2243	1327	1326	1520	1548
ENSMUSG00000021260	232	308	250	332	364	549	528	507	422	226	253	240	186	184	244
ENSMUSG00000097847	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
ENSMUSG00000021130	93	114	103	167	223	472	435	460	541	551	717	630	503	617	510
ENSMUSG00000021259	50	72	50	103	74	131	182	84	119	158	235	99	136	116	123
ENSMUSG00000112421	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0
ENSMUSG00000112606	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
ENSMUSG00000089074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112047	0	0	4	0	2	0	0	1	2	0	0	0	0	0	2
ENSMUSG00000021131	1705	1908	1299	2100	1634	1785	2431	1346	1528	1526	1561	1653	1323	1267	1348
ENSMUSG00000112288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048833	5725	4944	4737	5713	5166	6533	7643	4381	4660	6691	6169	7487	5214	5778	6977
ENSMUSG00000112263	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1
ENSMUSG00000044062	32	44	22	45	34	32	68	24	17	57	60	45	67	65	75
ENSMUSG00000066438	924	1085	1082	1341	1409	1775	1844	1734	2127	2027	2832	2378	1786	1726	2112
ENSMUSG00000062961	2	6	1	4	4	0	2	2	2	6	8	4	14	4	2
ENSMUSG00000097575	0	5	4	2	3	0	4	0	6	2	8	3	2	4	3
ENSMUSG00000112093	9	4	4	4	0	2	2	0	0	5	2	5	11	0	2
ENSMUSG00000021133	17524	16209	14422	17780	15961	15568	23969	12419	13137	12818	13941	14183	10850	12251	13878
ENSMUSG00000119334	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ENSMUSG00000101912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000058070	3370	3662	3364	4633	4028	3872	6525	4146	3836	7514	8829	7469	6591	7253	7455
ENSMUSG00000082203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097788	2	4	0	1	4	0	10	2	0	7	0	4	2	2	4
ENSMUSG00000021134	19095	23552	22171	27360	27192	35250	42110	38169	33847	34065	34211	37601	28417	28933	35356
ENSMUSG00000021135	2437	440	375	144	93	212	2764	747	155	3531	424	25	4	65	26
ENSMUSG00000021136	563	259	303	306	315	439	1046	390	239	1428	934	1003	1493	999	1095
ENSMUSG00000092673	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000079055	18	22	14	13	27	21	46	31	23	437	262	249	271	346	286
ENSMUSG00000098128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000021139	2	2	9	0	10	0	15	2	5	12	4	16	6	7	7
ENSMUSG00000021262	3048	3639	3085	3832	2974	870	2403	729	604	2936	3054	3323	2300	2053	2864
ENSMUSG00000065436	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000021263	25	0	12	6	8	16	26	33	7	90	40	55	112	62	104
ENSMUSG00000113396	2	0	0	0	0	0	0	0	2	2	0	0	3	5	2
ENSMUSG00002075150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000114102	20	6	21	24	13	10	30	10	12	23	16	16	17	9	23
ENSMUSG00000112971	13	11	4	17	14	82	32	105	64	8	14	16	16	7	11
ENSMUSG00000114045	70	81	46	64	59	54	125	34	36	170	93	136	112	117	139
ENSMUSG00000021264	4897	4543	4348	5438	4684	6222	8434	5759	4918	6221	5508	6279	5328	5971	7248
ENSMUSG00000021265	359	353	362	399	479	1040	698	629	746	551	681	430	402	345	481
ENSMUSG00000091803	268	244	214	282	207	323	497	218	241	317	320	351	265	301	305
ENSMUSG00000067224	10	14	26	18	14	10	26	8	6	14	27	23	21	35	27
ENSMUSG00000072974	27	37	29	39	28	3	109	8	2	80	43	76	68	67	81
ENSMUSG00000049246	0	0	1	3	0	0	0	0	0	1	0	0	0	0	0
ENSMUSG00000072972	47	57	66	50	15	4	101	21	4	57	43	68	48	52	52
ENSMUSG00000099478	2	0	0	0	2	0	0	0	2	0	0	0	0	0	1
ENSMUSG00000048856	1240	395	377	300	314	594	2504	794	359	1750	722	375	305	375	382
ENSMUSG00000065429	1	1	1	0	0	1	7	0	0	5	3	1	3	0	0
ENSMUSG00000090935	2535	2198	2167	2385	1804	914	3748	1322	1100	3617	1276	4249	2524	3261	3873
ENSMUSG00000088651	2	1	4	0	0	0	2	0	0	0	0	1	0	4	0
ENSMUSG00000091587	0	2	1	0	0	0	6	0	0	2	0	1	10	1	0
ENSMUSG00000008438	6	9	8	14	9	6	7	12	13	8	4	13	5	18	3
ENSMUSG00000002679	997	882	778	1009	970	1512	1296	1090	1036	1290	1074	1463	791	1010	1182
ENSMUSG00000090244	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
ENSMUSG00000089806	1	0	0	2	3	2	2	0	0	2	1	0	1	4	2
ENSMUSG00000042734	1279	1195	1279	1579	1947	4593	2436	3399	4810	1717	1670	1988	1584	1608	1989
ENSMUSG00000113184	213	353	360	360	388	1204	742	799	826	439	355	512	412	421	578
ENSMUSG00000042724	568	638	810	856	965	2941	1906	2009	1849	848	1118	1110	853	893	1161
ENSMUSG00000113303	35	50	60	66	65	164	72	120	134	71	64	65	67	70	82
ENSMUSG00000113950	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000021266	109189	109801	90141	114412	104058	6394	10524	5014	5041	9664	11239	10304	5773	6380	6926
ENSMUSG00000088217	141	227	166	180	171	3	19	6	6	9	15	16	15	12	10
ENSMUSG00000112981	0	0	0	0	0	3	17	2	1	0	0	2	0	5	2
ENSMUSG00000040877	301	343	294	413	382	325	467	225	287	438	586	441	360	397	428
ENSMUSG00000113966	14	13	14	21	0	3	11	7	4	11	41	14	19	10	25
ENSMUSG00000113478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000040867	67	64	51	67	198	516	369	641	490	357	520	338	358	376	503
ENSMUSG00000113306	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSMUSG00002076958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002076335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000021140	6972	6478	6340	7051	7545	9911	13160	8712	7628	13057	14660	13993	9982	12646	14080
ENSMUSG00000113622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002076178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113746	3	0	0	0	0	1	2	0	0	6	6	5	2	4	0
ENSMUSG00000040856	4	0	0	3	0	6	6	2	2	36	14	21	10	14	19
ENSMUSG00000112977	8	1	5	1	0	6	8	2	7	0	0	0	0	0	2
ENSMUSG00000113704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002076191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002076695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002074892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065526	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSMUSG00000105210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000072900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000119229	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000119223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000042700	5081	5375	5070	6539	5817	4985	7900	5355	4775	8179	9925	7888	6122	7180	8112
ENSMUSG00000085925	0	4	6	2	2	2	3	2	2	4	4	4	6	0	4
ENSMUSG00000070080	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070072	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000070076	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000094374	1	3	0	1	1	0	2	0	0	11	1	12	1	4	4
ENSMUSG00000070133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091668	0	0	0	1	0	1	0	0	1	0	0	0	1	1	0
ENSMUSG00000087855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002075634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112541	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000110250	0	0	0	0	0	1	0	0	1	4	0	0	0	1	5
ENSMUSG00000112279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112719	0	5	5	2	4	4	17	4	0	0	4	18	16	9	4
ENSMUSG00002075279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070101	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000080406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002075621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064452	3	0	0	0	0	0	0	0	0	1	0	4	0	4	3
ENSMUSG00002075266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002076155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002076195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002076690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002074888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102657	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1
ENSMUSG00000065757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020671	8822	9127	7878	10154	9153	7829	11351	7435	6213	9493	4337	9863	6627	8397	9157
ENSMUSG00000097429	6	16	6	17	12	1	20	2	2	10	12	11	3	22	4
ENSMUSG00000098202	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
ENSMUSG00000065749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020668	1274	1250	1112	1259	1148	817	2026	686	450	2131	2807	2077	1817	1944	2068
ENSMUSG00000112308	0	0	0	0	1	0	0	1	0	1	2	0	2	4	3
ENSMUSG00000112655	0	0	3	0	2	0	4	0	0	0	0	0	0	4	0
ENSMUSG00000037486	3006	3406	3167	3783	3474	1439	5168	2727	2255	4088	2560	5432	3024	3726	4869
ENSMUSG00000118499	10	4	20	13	6	14	13	18	21	10	10	12	11	10	15
ENSMUSG00000112105	2	2	4	10	3	12	11	5	10	4	0	4	3	2	1
ENSMUSG00000021219	248	202	149	190	190	255	781	326	208	1262	1576	1276	1115	1685	1317
ENSMUSG00002075905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSMUSG00000102249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102029	0	0	0	0	0	0	1	2	0	0	0	2	0	0	0
ENSMUSG00000104380	0	0	0	0	0	0	2	0	0	2	2	0	0	0	0
ENSMUSG00000103387	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0
ENSMUSG00000021221	74	71	23	43	60	27	89	34	22	168	124	133	122	241	149
ENSMUSG00000113664	1	4	1	0	0	2	2	4	1	1	2	2	2	0	6
ENSMUSG00000021222	441	459	345	424	336	170	600	174	134	1179	1234	1081	809	879	1047
ENSMUSG00000042628	2739	2620	2244	2706	2843	3442	4022	2328	2340	3967	4383	3688	2802	3327	3687
ENSMUSG00000113431	12	10	9	11	8	14	20	6	3	9	10	3	2	10	6
ENSMUSG00000010608	5909	8324	8046	9862	9328	4692	14422	11026	9543	10302	5461	12789	7647	8954	10762
ENSMUSG00000099708	6	5	3	4	4	6	12	7	2	4	9	7	1	3	12
ENSMUSG00000071454	912	899	827	898	756	1284	1519	882	826	1170	1291	1228	800	847	1124
ENSMUSG00002076574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092286	2	4	5	6	4	0	2	0	0	10	3	0	0	1	12
ENSMUSG00000019969	6257	6416	5576	7257	6151	6203	7563	4835	4786	4858	4973	5552	4344	4722	5181
ENSMUSG00000114050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020661	3176	3340	2938	3418	3029	2659	5938	2545	2108	5857	6481	6282	4628	5267	5858
ENSMUSG00000073242	2	1	4	4	0	0	4	2	0	0	2	4	2	1	4
ENSMUSG00000112271	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020660	2	15	23	13	12	7	11	10	7	2	32	15	13	16	19
ENSMUSG00000020658	699	909	714	1037	888	807	1445	958	863	1182	1596	1497	1006	1378	1293
ENSMUSG00000112517	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSMUSG00000112817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020657	713	700	685	955	846	761	1199	666	584	1502	1494	1440	1209	1276	1573
ENSMUSG00000042507	4556	5578	4826	6111	6206	12632	10589	11019	8720	6634	7575	6907	5914	5946	6979
ENSMUSG00000113052	3	8	6	8	18	31	9	25	15	38	35	42	13	12	8
ENSMUSG00000113094	0	5	6	4	10	26	26	25	14	8	4	3	6	8	8
ENSMUSG00000042962	240	201	168	175	175	216	235	173	113	260	279	299	228	359	351
ENSMUSG00000072946	2590	1983	1945	2332	1712	1299	3589	1412	852	4254	3623	4774	3421	4385	4623
ENSMUSG00000113529	110	52	74	76	58	5	134	8	6	158	107	184	92	93	146
ENSMUSG00000020654	913	1122	959	1136	1114	1080	1693	741	775	1922	2165	2080	1601	1628	1908
ENSMUSG00000020652	647	658	576	690	572	383	933	300	302	751	662	837	591	582	725
ENSMUSG00000112770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112297	0	0	0	0	1	2	2	2	0	0	1	2	0	2	1
ENSMUSG00000096199	407	449	391	421	456	592	631	385	391	526	498	543	456	459	543
